             t                       X                      Y       
 0.12910000E+02 0.50887511E+03 0.14950838E+03
 0.12920000E+02 0.51244224E+03 0.14953492E+03
 0.12930000E+02 0.51603410E+03 0.14957213E+03
 0.12940000E+02 0.51965076E+03 0.14962010E+03
 0.12950000E+02 0.52329226E+03 0.14967890E+03
 0.12960000E+02 0.52695867E+03 0.14974863E+03
 0.12970000E+02 0.53065003E+03 0.14982937E+03
 0.12980000E+02 0.53436639E+03 0.14992121E+03
 0.12990000E+02 0.53810779E+03 0.15002426E+03
 0.13000000E+02 0.54187429E+03 0.15013860E+03
 0.13010000E+02 0.54566591E+03 0.15026434E+03
 0.13020000E+02 0.54948268E+03 0.15040158E+03
 0.13030000E+02 0.55332465E+03 0.15055042E+03
 0.13040000E+02 0.55719183E+03 0.15071099E+03
 0.13050000E+02 0.56108425E+03 0.15088337E+03
 0.13060000E+02 0.56500193E+03 0.15106771E+03
 0.13070000E+02 0.56894487E+03 0.15126410E+03
 0.13080000E+02 0.57291310E+03 0.15147268E+03
 0.13090000E+02 0.57690662E+03 0.15169356E+03
 0.13100000E+02 0.58092543E+03 0.15192689E+03
 0.13110000E+02 0.58496952E+03 0.15217278E+03
 0.13120000E+02 0.58903888E+03 0.15243139E+03
 0.13130000E+02 0.59313351E+03 0.15270283E+03
 0.13140000E+02 0.59725338E+03 0.15298727E+03
 0.13150000E+02 0.60139847E+03 0.15328484E+03
 0.13160000E+02 0.60556875E+03 0.15359569E+03
 0.13170000E+02 0.60976419E+03 0.15391999E+03
 0.13180000E+02 0.61398473E+03 0.15425789E+03
 0.13190000E+02 0.61823034E+03 0.15460955E+03
 0.13200000E+02 0.62250095E+03 0.15497514E+03
 0.13210000E+02 0.62679652E+03 0.15535483E+03
 0.13220000E+02 0.63111697E+03 0.15574880E+03
 0.13230000E+02 0.63546222E+03 0.15615723E+03
 0.13240000E+02 0.63983221E+03 0.15658030E+03
 0.13250000E+02 0.64422683E+03 0.15701820E+03
 0.13260000E+02 0.64864599E+03 0.15747112E+03
 0.13270000E+02 0.65308959E+03 0.15793927E+03
 0.13280000E+02 0.65755751E+03 0.15842285E+03
 0.13290000E+02 0.66204965E+03 0.15892206E+03
 0.13300000E+02 0.66656586E+03 0.15943713E+03
 0.13310000E+02 0.67110601E+03 0.15996826E+03
 0.13320000E+02 0.67566995E+03 0.16051569E+03
 0.13330000E+02 0.68025754E+03 0.16107965E+03
 0.13340000E+02 0.68486860E+03 0.16166037E+03
 0.13350000E+02 0.68950297E+03 0.16225808E+03
 0.13360000E+02 0.69416045E+03 0.16287305E+03
 0.13370000E+02 0.69884085E+03 0.16350552E+03
 0.13380000E+02 0.70354397E+03 0.16415575E+03
 0.13390000E+02 0.70826960E+03 0.16482401E+03
 0.13400000E+02 0.71301750E+03 0.16551057E+03
 0.13410000E+02 0.71778743E+03 0.16621570E+03
 0.13420000E+02 0.72257916E+03 0.16693970E+03
 0.13430000E+02 0.72739241E+03 0.16768284E+03
 0.13440000E+02 0.73222691E+03 0.16844544E+03
 0.13450000E+02 0.73708237E+03 0.16922779E+03
 0.13460000E+02 0.74195850E+03 0.17003021E+03
 0.13470000E+02 0.74685497E+03 0.17085301E+03
 0.13480000E+02 0.75177148E+03 0.17169653E+03
 0.13490000E+02 0.75670766E+03 0.17256110E+03
 0.13500000E+02 0.76166317E+03 0.17344705E+03
 0.13510000E+02 0.76663764E+03 0.17435475E+03
 0.13520000E+02 0.77163067E+03 0.17528454E+03
 0.13530000E+02 0.77664188E+03 0.17623679E+03
 0.13540000E+02 0.78167084E+03 0.17721188E+03
 0.13550000E+02 0.78671713E+03 0.17821019E+03
 0.13560000E+02 0.79178028E+03 0.17923211E+03
 0.13570000E+02 0.79685983E+03 0.18027803E+03
 0.13580000E+02 0.80195530E+03 0.18134838E+03
 0.13590000E+02 0.80706619E+03 0.18244356E+03
 0.13600000E+02 0.81219197E+03 0.18356401E+03
 0.13610000E+02 0.81733211E+03 0.18471015E+03
 0.13620000E+02 0.82248604E+03 0.18588244E+03
 0.13630000E+02 0.82765318E+03 0.18708133E+03
 0.13640000E+02 0.83283295E+03 0.18830729E+03
 0.13650000E+02 0.83802470E+03 0.18956078E+03
 0.13660000E+02 0.84322782E+03 0.19084231E+03
 0.13670000E+02 0.84844163E+03 0.19215236E+03
 0.13680000E+02 0.85366544E+03 0.19349143E+03
 0.13690000E+02 0.85889856E+03 0.19486006E+03
 0.13700000E+02 0.86414024E+03 0.19625876E+03
 0.13710000E+02 0.86938974E+03 0.19768807E+03
 0.13720000E+02 0.87464628E+03 0.19914855E+03
 0.13730000E+02 0.87990905E+03 0.20064076E+03
 0.13740000E+02 0.88517723E+03 0.20216526E+03
 0.13750000E+02 0.89044996E+03 0.20372265E+03
 0.13760000E+02 0.89572636E+03 0.20531352E+03
 0.13770000E+02 0.90100553E+03 0.20693848E+03
 0.13780000E+02 0.90628653E+03 0.20859815E+03
 0.13790000E+02 0.91156841E+03 0.21029316E+03
 0.13800000E+02 0.91685016E+03 0.21202416E+03
 0.13810000E+02 0.92213077E+03 0.21379181E+03
 0.13820000E+02 0.92740920E+03 0.21559677E+03
 0.13830000E+02 0.93268436E+03 0.21743973E+03
 0.13840000E+02 0.93795515E+03 0.21932139E+03
 0.13850000E+02 0.94322043E+03 0.22124244E+03
 0.13860000E+02 0.94847903E+03 0.22320363E+03
 0.13870000E+02 0.95372974E+03 0.22520567E+03
 0.13880000E+02 0.95897133E+03 0.22724932E+03
 0.13890000E+02 0.96420253E+03 0.22933534E+03
 0.13900000E+02 0.96942204E+03 0.23146450E+03
 0.13910000E+02 0.97462853E+03 0.23363759E+03
 0.13920000E+02 0.97982062E+03 0.23585541E+03
 0.13930000E+02 0.98499690E+03 0.23811878E+03
 0.13940000E+02 0.99015595E+03 0.24042852E+03
 0.13950000E+02 0.99529627E+03 0.24278547E+03
 0.13960000E+02 0.10004164E+04 0.24519048E+03
 0.13970000E+02 0.10055147E+04 0.24764443E+03
 0.13980000E+02 0.10105896E+04 0.25014818E+03
 0.13990000E+02 0.10156396E+04 0.25270265E+03
 0.14000000E+02 0.10206629E+04 0.25530872E+03
 0.14010000E+02 0.10256578E+04 0.25796731E+03
 0.14020000E+02 0.10306227E+04 0.26067936E+03
 0.14030000E+02 0.10355557E+04 0.26344581E+03
 0.14040000E+02 0.10404550E+04 0.26626761E+03
 0.14050000E+02 0.10453187E+04 0.26914572E+03
 0.14060000E+02 0.10501450E+04 0.27208112E+03
 0.14070000E+02 0.10549320E+04 0.27507481E+03
 0.14080000E+02 0.10596776E+04 0.27812776E+03
 0.14090000E+02 0.10643799E+04 0.28124100E+03
 0.14100000E+02 0.10690367E+04 0.28441553E+03
 0.14110000E+02 0.10736461E+04 0.28765239E+03
 0.14120000E+02 0.10782058E+04 0.29095261E+03
 0.14130000E+02 0.10827137E+04 0.29431722E+03
 0.14140000E+02 0.10871676E+04 0.29774727E+03
 0.14150000E+02 0.10915653E+04 0.30124382E+03
 0.14160000E+02 0.10959044E+04 0.30480793E+03
 0.14170000E+02 0.11001826E+04 0.30844066E+03
 0.14180000E+02 0.11043976E+04 0.31214307E+03
 0.14190000E+02 0.11085470E+04 0.31591624E+03
 0.14200000E+02 0.11126283E+04 0.31976124E+03
 0.14210000E+02 0.11166391E+04 0.32367914E+03
 0.14220000E+02 0.11205768E+04 0.32767100E+03
 0.14230000E+02 0.11244390E+04 0.33173790E+03
 0.14240000E+02 0.11282230E+04 0.33588090E+03
 0.14250000E+02 0.11319263E+04 0.34010106E+03
 0.14260000E+02 0.11355461E+04 0.34439944E+03
 0.14270000E+02 0.11390800E+04 0.34877707E+03
 0.14280000E+02 0.11425251E+04 0.35323500E+03
 0.14290000E+02 0.11458787E+04 0.35777425E+03
 0.14300000E+02 0.11491382E+04 0.36239583E+03
 0.14310000E+02 0.11523007E+04 0.36710073E+03
 0.14320000E+02 0.11553635E+04 0.37188993E+03
 0.14330000E+02 0.11583238E+04 0.37676439E+03
 0.14340000E+02 0.11611787E+04 0.38172505E+03
 0.14350000E+02 0.11639255E+04 0.38677282E+03
 0.14360000E+02 0.11665613E+04 0.39190858E+03
 0.14370000E+02 0.11690832E+04 0.39713321E+03
 0.14380000E+02 0.11714884E+04 0.40244751E+03
 0.14390000E+02 0.11737740E+04 0.40785229E+03
 0.14400000E+02 0.11759372E+04 0.41334829E+03
 0.14410000E+02 0.11779751E+04 0.41893624E+03
 0.14420000E+02 0.11798850E+04 0.42461681E+03
 0.14430000E+02 0.11816638E+04 0.43039062E+03
 0.14440000E+02 0.11833089E+04 0.43625825E+03
 0.14450000E+02 0.11848175E+04 0.44222024E+03
 0.14460000E+02 0.11861866E+04 0.44827704E+03
 0.14470000E+02 0.11874137E+04 0.45442907E+03
 0.14480000E+02 0.11884959E+04 0.46067669E+03
 0.14490000E+02 0.11894306E+04 0.46702017E+03
 0.14500000E+02 0.11902152E+04 0.47345973E+03
 0.14510000E+02 0.11908470E+04 0.47999551E+03
 0.14520000E+02 0.11913234E+04 0.48662758E+03
 0.14530000E+02 0.11916420E+04 0.49335592E+03
 0.14540000E+02 0.11918004E+04 0.50018044E+03
 0.14550000E+02 0.11917961E+04 0.50710094E+03
 0.14560000E+02 0.11916268E+04 0.51411714E+03
 0.14570000E+02 0.11912904E+04 0.52122869E+03
 0.14580000E+02 0.11907846E+04 0.52843510E+03
 0.14590000E+02 0.11901074E+04 0.53573579E+03
 0.14600000E+02 0.11892568E+04 0.54313010E+03
 0.14610000E+02 0.11882309E+04 0.55061722E+03
 0.14620000E+02 0.11870280E+04 0.55819625E+03
 0.14630000E+02 0.11856464E+04 0.56586618E+03
 0.14640000E+02 0.11840845E+04 0.57362587E+03
 0.14650000E+02 0.11823409E+04 0.58147404E+03
 0.14660000E+02 0.11804143E+04 0.58940931E+03
 0.14670000E+02 0.11783035E+04 0.59743016E+03
 0.14680000E+02 0.11760075E+04 0.60553494E+03
 0.14690000E+02 0.11735253E+04 0.61372186E+03
 0.14700000E+02 0.11708562E+04 0.62198901E+03
 0.14710000E+02 0.11679996E+04 0.63033431E+03
 0.14720000E+02 0.11649549E+04 0.63875557E+03
 0.14730000E+02 0.11617221E+04 0.64725044E+03
 0.14740000E+02 0.11583008E+04 0.65581644E+03
 0.14750000E+02 0.11546911E+04 0.66445093E+03
 0.14760000E+02 0.11508933E+04 0.67315113E+03
 0.14770000E+02 0.11469078E+04 0.68191413E+03
 0.14780000E+02 0.11427350E+04 0.69073684E+03
 0.14790000E+02 0.11383758E+04 0.69961605E+03
 0.14800000E+02 0.11338310E+04 0.70854841E+03
 0.14810000E+02 0.11291018E+04 0.71753041E+03
 0.14820000E+02 0.11241895E+04 0.72655840E+03
 0.14830000E+02 0.11190957E+04 0.73562861E+03
 0.14840000E+02 0.11138218E+04 0.74473710E+03
 0.14850000E+02 0.11083700E+04 0.75387981E+03
 0.14860000E+02 0.11027421E+04 0.76305257E+03
 0.14870000E+02 0.10969405E+04 0.77225105E+03
 0.14880000E+02 0.10909677E+04 0.78147081E+03
 0.14890000E+02 0.10848262E+04 0.79070729E+03
 0.14900000E+02 0.10785188E+04 0.79995581E+03
 0.14910000E+02 0.10720487E+04 0.80921160E+03
 0.14920000E+02 0.10654189E+04 0.81846977E+03
 0.14930000E+02 0.10586328E+04 0.82772534E+03
 0.14940000E+02 0.10516940E+04 0.83697323E+03
 0.14950000E+02 0.10446061E+04 0.84620829E+03
 0.14960000E+02 0.10373731E+04 0.85542529E+03
 0.14970000E+02 0.10299989E+04 0.86461894E+03
 0.14980000E+02 0.10224878E+04 0.87378388E+03
 0.14990000E+02 0.10148440E+04 0.88291471E+03
 0.15000000E+02 0.10070720E+04 0.89200598E+03
 0.15010000E+02 0.99917645E+03 0.90105220E+03
 0.15020000E+02 0.99116201E+03 0.91004789E+03
 0.15030000E+02 0.98303353E+03 0.91898750E+03
 0.15040000E+02 0.97479596E+03 0.92786554E+03
 0.15050000E+02 0.96645432E+03 0.93667648E+03
 0.15060000E+02 0.95801377E+03 0.94541481E+03
 0.15070000E+02 0.94947950E+03 0.95407507E+03
 0.15080000E+02 0.94085680E+03 0.96265182E+03
 0.15090000E+02 0.93215101E+03 0.97113965E+03
 0.15100000E+02 0.92336755E+03 0.97953323E+03
 0.15110000E+02 0.91451184E+03 0.98782728E+03
 0.15120000E+02 0.90558936E+03 0.99601660E+03
 0.15130000E+02 0.89660562E+03 0.10040961E+04
 0.15140000E+02 0.88756611E+03 0.10120607E+04
 0.15150000E+02 0.87847635E+03 0.10199055E+04
 0.15160000E+02 0.86934186E+03 0.10276257E+04
 0.15170000E+02 0.86016812E+03 0.10352166E+04
 0.15180000E+02 0.85096059E+03 0.10426736E+04
 0.15190000E+02 0.84172472E+03 0.10499924E+04
 0.15200000E+02 0.83246587E+03 0.10571685E+04
 0.15210000E+02 0.82318940E+03 0.10641980E+04
 0.15220000E+02 0.81390056E+03 0.10710767E+04
 0.15230000E+02 0.80460457E+03 0.10778010E+04
 0.15240000E+02 0.79530654E+03 0.10843670E+04
 0.15250000E+02 0.78601152E+03 0.10907715E+04
 0.15260000E+02 0.77672446E+03 0.10970109E+04
 0.15270000E+02 0.76745020E+03 0.11030823E+04
 0.15280000E+02 0.75819349E+03 0.11089827E+04
 0.15290000E+02 0.74895895E+03 0.11147093E+04
 0.15300000E+02 0.73975111E+03 0.11202597E+04
 0.15310000E+02 0.73057436E+03 0.11256314E+04
 0.15320000E+02 0.72143295E+03 0.11308222E+04
 0.15330000E+02 0.71233103E+03 0.11358302E+04
 0.15340000E+02 0.70327260E+03 0.11406537E+04
 0.15350000E+02 0.69426152E+03 0.11452909E+04
 0.15360000E+02 0.68530150E+03 0.11497406E+04
 0.15370000E+02 0.67639614E+03 0.11540016E+04
 0.15380000E+02 0.66754886E+03 0.11580728E+04
 0.15390000E+02 0.65876294E+03 0.11619535E+04
 0.15400000E+02 0.65004153E+03 0.11656430E+04
 0.15410000E+02 0.64138762E+03 0.11691409E+04
 0.15420000E+02 0.63280404E+03 0.11724470E+04
 0.15430000E+02 0.62429350E+03 0.11755611E+04
 0.15440000E+02 0.61585853E+03 0.11784834E+04
 0.15450000E+02 0.60750154E+03 0.11812141E+04
 0.15460000E+02 0.59922477E+03 0.11837538E+04
 0.15470000E+02 0.59103032E+03 0.11861029E+04
 0.15480000E+02 0.58292017E+03 0.11882623E+04
 0.15490000E+02 0.57489613E+03 0.11902330E+04
 0.15500000E+02 0.56695988E+03 0.11920158E+04
 0.15510000E+02 0.55911298E+03 0.11936122E+04
 0.15520000E+02 0.55135683E+03 0.11950233E+04
 0.15530000E+02 0.54369271E+03 0.11962508E+04
 0.15540000E+02 0.53612178E+03 0.11972961E+04
 0.15550000E+02 0.52864507E+03 0.11981611E+04
 0.15560000E+02 0.52126348E+03 0.11988475E+04
 0.15570000E+02 0.51397781E+03 0.11993574E+04
 0.15580000E+02 0.50678872E+03 0.11996927E+04
 0.15590000E+02 0.49969680E+03 0.11998556E+04
 0.15600000E+02 0.49270248E+03 0.11998483E+04
 0.15610000E+02 0.48580614E+03 0.11996732E+04
 0.15620000E+02 0.47900803E+03 0.11993326E+04
 0.15630000E+02 0.47230831E+03 0.11988291E+04
 0.15640000E+02 0.46570706E+03 0.11981651E+04
 0.15650000E+02 0.45920425E+03 0.11973433E+04
 0.15660000E+02 0.45279979E+03 0.11963664E+04
 0.15670000E+02 0.44649350E+03 0.11952370E+04
 0.15680000E+02 0.44028512E+03 0.11939580E+04
 0.15690000E+02 0.43417434E+03 0.11925320E+04
 0.15700000E+02 0.42816074E+03 0.11909621E+04
 0.15710000E+02 0.42224389E+03 0.11892509E+04
 0.15720000E+02 0.41642325E+03 0.11874015E+04
 0.15730000E+02 0.41069825E+03 0.11854167E+04
 0.15740000E+02 0.40506826E+03 0.11832995E+04
 0.15750000E+02 0.39953260E+03 0.11810528E+04
 0.15760000E+02 0.39409054E+03 0.11786797E+04
 0.15770000E+02 0.38874132E+03 0.11761830E+04
 0.15780000E+02 0.38348411E+03 0.11735658E+04
 0.15790000E+02 0.37831808E+03 0.11708310E+04
 0.15800000E+02 0.37324233E+03 0.11679817E+04
 0.15810000E+02 0.36825595E+03 0.11650206E+04
 0.15820000E+02 0.36335799E+03 0.11619509E+04
 0.15830000E+02 0.35854749E+03 0.11587755E+04
 0.15840000E+02 0.35382344E+03 0.11554973E+04
 0.15850000E+02 0.34918483E+03 0.11521192E+04
 0.15860000E+02 0.34463063E+03 0.11486440E+04
 0.15870000E+02 0.34015978E+03 0.11450747E+04
 0.15880000E+02 0.33577121E+03 0.11414142E+04
 0.15890000E+02 0.33146384E+03 0.11376651E+04
 0.15900000E+02 0.32723658E+03 0.11338303E+04
 0.15910000E+02 0.32308833E+03 0.11299127E+04
 0.15920000E+02 0.31901799E+03 0.11259148E+04
 0.15930000E+02 0.31502442E+03 0.11218393E+04
 0.15940000E+02 0.31110653E+03 0.11176891E+04
 0.15950000E+02 0.30726319E+03 0.11134666E+04
 0.15960000E+02 0.30349328E+03 0.11091745E+04
 0.15970000E+02 0.29979567E+03 0.11048153E+04
 0.15980000E+02 0.29616925E+03 0.11003915E+04
 0.15990000E+02 0.29261290E+03 0.10959056E+04
 0.16000000E+02 0.28912551E+03 0.10913601E+04
 0.16010000E+02 0.28570596E+03 0.10867573E+04
 0.16020000E+02 0.28235316E+03 0.10820996E+04
 0.16030000E+02 0.27906601E+03 0.10773893E+04
 0.16040000E+02 0.27584341E+03 0.10726286E+04
 0.16050000E+02 0.27268429E+03 0.10678199E+04
 0.16060000E+02 0.26958758E+03 0.10629653E+04
 0.16070000E+02 0.26655221E+03 0.10580669E+04
 0.16080000E+02 0.26357714E+03 0.10531268E+04
 0.16090000E+02 0.26066130E+03 0.10481471E+04
 0.16100000E+02 0.25780369E+03 0.10431299E+04
 0.16110000E+02 0.25500327E+03 0.10380770E+04
 0.16120000E+02 0.25225904E+03 0.10329905E+04
 0.16130000E+02 0.24957001E+03 0.10278722E+04
 0.16140000E+02 0.24693519E+03 0.10227240E+04
 0.16150000E+02 0.24435361E+03 0.10175477E+04
 0.16160000E+02 0.24182432E+03 0.10123451E+04
 0.16170000E+02 0.23934637E+03 0.10071178E+04
 0.16180000E+02 0.23691883E+03 0.10018676E+04
 0.16190000E+02 0.23454079E+03 0.99659620E+03
 0.16200000E+02 0.23221135E+03 0.99130508E+03
 0.16210000E+02 0.22992962E+03 0.98599588E+03
 0.16220000E+02 0.22769472E+03 0.98067011E+03
 0.16230000E+02 0.22550580E+03 0.97532928E+03
 0.16240000E+02 0.22336201E+03 0.96997484E+03
 0.16250000E+02 0.22126252E+03 0.96460820E+03
 0.16260000E+02 0.21920651E+03 0.95923075E+03
 0.16270000E+02 0.21719318E+03 0.95384383E+03
 0.16280000E+02 0.21522175E+03 0.94844876E+03
 0.16290000E+02 0.21329143E+03 0.94304681E+03
 0.16300000E+02 0.21140147E+03 0.93763922E+03
 0.16310000E+02 0.20955112E+03 0.93222719E+03
 0.16320000E+02 0.20773964E+03 0.92681191E+03
 0.16330000E+02 0.20596633E+03 0.92139450E+03
 0.16340000E+02 0.20423047E+03 0.91597608E+03
 0.16350000E+02 0.20253137E+03 0.91055772E+03
 0.16360000E+02 0.20086835E+03 0.90514047E+03
 0.16370000E+02 0.19924075E+03 0.89972535E+03
 0.16380000E+02 0.19764792E+03 0.89431334E+03
 0.16390000E+02 0.19608922E+03 0.88890539E+03
 0.16400000E+02 0.19456401E+03 0.88350243E+03
 0.16410000E+02 0.19307170E+03 0.87810536E+03
 0.16420000E+02 0.19161167E+03 0.87271505E+03
 0.16430000E+02 0.19018334E+03 0.86733235E+03
 0.16440000E+02 0.18878613E+03 0.86195807E+03
 0.16450000E+02 0.18741948E+03 0.85659300E+03
 0.16460000E+02 0.18608283E+03 0.85123792E+03
 0.16470000E+02 0.18477564E+03 0.84589355E+03
 0.16480000E+02 0.18349738E+03 0.84056063E+03
 0.16490000E+02 0.18224755E+03 0.83523984E+03
 0.16500000E+02 0.18102561E+03 0.82993185E+03
 0.16510000E+02 0.17983109E+03 0.82463730E+03
 0.16520000E+02 0.17866349E+03 0.81935684E+03
 0.16530000E+02 0.17752234E+03 0.81409106E+03
 0.16540000E+02 0.17640718E+03 0.80884053E+03
 0.16550000E+02 0.17531755E+03 0.80360583E+03
 0.16560000E+02 0.17425300E+03 0.79838750E+03
 0.16570000E+02 0.17321310E+03 0.79318605E+03
 0.16580000E+02 0.17219743E+03 0.78800199E+03
 0.16590000E+02 0.17120556E+03 0.78283581E+03
 0.16600000E+02 0.17023710E+03 0.77768797E+03
 0.16610000E+02 0.16929165E+03 0.77255892E+03
 0.16620000E+02 0.16836881E+03 0.76744909E+03
 0.16630000E+02 0.16746820E+03 0.76235888E+03
 0.16640000E+02 0.16658947E+03 0.75728871E+03
 0.16650000E+02 0.16573224E+03 0.75223895E+03
 0.16660000E+02 0.16489616E+03 0.74720997E+03
 0.16670000E+02 0.16408088E+03 0.74220211E+03
 0.16680000E+02 0.16328606E+03 0.73721571E+03
 0.16690000E+02 0.16251138E+03 0.73225110E+03
 0.16700000E+02 0.16175651E+03 0.72730857E+03
 0.16710000E+02 0.16102114E+03 0.72238842E+03
 0.16720000E+02 0.16030495E+03 0.71749093E+03
 0.16730000E+02 0.15960766E+03 0.71261637E+03
 0.16740000E+02 0.15892895E+03 0.70776499E+03
 0.16750000E+02 0.15826856E+03 0.70293702E+03
 0.16760000E+02 0.15762618E+03 0.69813271E+03
 0.16770000E+02 0.15700157E+03 0.69335226E+03
 0.16780000E+02 0.15639443E+03 0.68859589E+03
 0.16790000E+02 0.15580453E+03 0.68386378E+03
 0.16800000E+02 0.15523159E+03 0.67915612E+03
 0.16810000E+02 0.15467538E+03 0.67447309E+03
 0.16820000E+02 0.15413564E+03 0.66981485E+03
 0.16830000E+02 0.15361215E+03 0.66518155E+03
 0.16840000E+02 0.15310467E+03 0.66057333E+03
 0.16850000E+02 0.15261298E+03 0.65599033E+03
 0.16860000E+02 0.15213686E+03 0.65143268E+03
 0.16870000E+02 0.15167609E+03 0.64690050E+03
 0.16880000E+02 0.15123047E+03 0.64239388E+03
 0.16890000E+02 0.15079978E+03 0.63791293E+03
 0.16900000E+02 0.15038384E+03 0.63345774E+03
 0.16910000E+02 0.14998244E+03 0.62902840E+03
 0.16920000E+02 0.14959540E+03 0.62462498E+03
 0.16930000E+02 0.14922253E+03 0.62024755E+03
 0.16940000E+02 0.14886366E+03 0.61589617E+03
 0.16950000E+02 0.14851860E+03 0.61157090E+03
 0.16960000E+02 0.14818720E+03 0.60727179E+03
 0.16970000E+02 0.14786927E+03 0.60299887E+03
 0.16980000E+02 0.14756466E+03 0.59875218E+03
 0.16990000E+02 0.14727322E+03 0.59453175E+03
 0.17000000E+02 0.14699478E+03 0.59033761E+03
 0.17010000E+02 0.14672919E+03 0.58616976E+03
 0.17020000E+02 0.14647632E+03 0.58202823E+03
 0.17030000E+02 0.14623602E+03 0.57791301E+03
 0.17040000E+02 0.14600814E+03 0.57382412E+03
 0.17050000E+02 0.14579256E+03 0.56976153E+03
 0.17060000E+02 0.14558915E+03 0.56572526E+03
 0.17070000E+02 0.14539777E+03 0.56171528E+03
 0.17080000E+02 0.14521831E+03 0.55773157E+03
 0.17090000E+02 0.14505063E+03 0.55377411E+03
 0.17100000E+02 0.14489463E+03 0.54984287E+03
 0.17110000E+02 0.14475020E+03 0.54593783E+03
 0.17120000E+02 0.14461721E+03 0.54205894E+03
 0.17130000E+02 0.14449556E+03 0.53820617E+03
 0.17140000E+02 0.14438514E+03 0.53437948E+03
 0.17150000E+02 0.14428587E+03 0.53057881E+03
 0.17160000E+02 0.14419762E+03 0.52680413E+03
 0.17170000E+02 0.14412032E+03 0.52305536E+03
 0.17180000E+02 0.14405387E+03 0.51933247E+03
 0.17190000E+02 0.14399817E+03 0.51563538E+03
 0.17200000E+02 0.14395314E+03 0.51196404E+03
 0.17210000E+02 0.14391869E+03 0.50831837E+03
 0.17220000E+02 0.14389475E+03 0.50469832E+03
 0.17230000E+02 0.14388123E+03 0.50110381E+03
 0.17240000E+02 0.14387805E+03 0.49753476E+03
 0.17250000E+02 0.14388515E+03 0.49399110E+03
 0.17260000E+02 0.14390244E+03 0.49047274E+03
 0.17270000E+02 0.14392986E+03 0.48697962E+03
 0.17280000E+02 0.14396734E+03 0.48351164E+03
 0.17290000E+02 0.14401482E+03 0.48006872E+03
 0.17300000E+02 0.14407222E+03 0.47665078E+03
 0.17310000E+02 0.14413950E+03 0.47325771E+03
 0.17320000E+02 0.14421660E+03 0.46988944E+03
 0.17330000E+02 0.14430344E+03 0.46654586E+03
 0.17340000E+02 0.14439999E+03 0.46322689E+03
 0.17350000E+02 0.14450620E+03 0.45993242E+03
 0.17360000E+02 0.14462200E+03 0.45666235E+03
 0.17370000E+02 0.14474735E+03 0.45341660E+03
 0.17380000E+02 0.14488220E+03 0.45019505E+03
 0.17390000E+02 0.14502652E+03 0.44699760E+03
 0.17400000E+02 0.14518026E+03 0.44382416E+03
 0.17410000E+02 0.14534337E+03 0.44067461E+03
 0.17420000E+02 0.14551582E+03 0.43754884E+03
 0.17430000E+02 0.14569757E+03 0.43444676E+03
 0.17440000E+02 0.14588859E+03 0.43136825E+03
 0.17450000E+02 0.14608884E+03 0.42831320E+03
 0.17460000E+02 0.14629830E+03 0.42528150E+03
 0.17470000E+02 0.14651692E+03 0.42227305E+03
 0.17480000E+02 0.14674469E+03 0.41928772E+03
 0.17490000E+02 0.14698157E+03 0.41632541E+03
 0.17500000E+02 0.14722754E+03 0.41338600E+03
 0.17510000E+02 0.14748258E+03 0.41046937E+03
 0.17520000E+02 0.14774666E+03 0.40757542E+03
 0.17530000E+02 0.14801977E+03 0.40470403E+03
 0.17540000E+02 0.14830189E+03 0.40185507E+03
 0.17550000E+02 0.14859299E+03 0.39902844E+03
 0.17560000E+02 0.14889306E+03 0.39622401E+03
 0.17570000E+02 0.14920209E+03 0.39344167E+03
 0.17580000E+02 0.14952007E+03 0.39068130E+03
 0.17590000E+02 0.14984697E+03 0.38794278E+03
 0.17600000E+02 0.15018280E+03 0.38522599E+03
 0.17610000E+02 0.15052754E+03 0.38253082E+03
 0.17620000E+02 0.15088119E+03 0.37985714E+03
 0.17630000E+02 0.15124374E+03 0.37720483E+03
 0.17640000E+02 0.15161518E+03 0.37457378E+03
 0.17650000E+02 0.15199551E+03 0.37196387E+03
 0.17660000E+02 0.15238472E+03 0.36937496E+03
 0.17670000E+02 0.15278283E+03 0.36680696E+03
 0.17680000E+02 0.15318982E+03 0.36425972E+03
 0.17690000E+02 0.15360570E+03 0.36173314E+03
 0.17700000E+02 0.15403047E+03 0.35922710E+03
 0.17710000E+02 0.15446414E+03 0.35674147E+03
 0.17720000E+02 0.15490671E+03 0.35427613E+03
 0.17730000E+02 0.15535818E+03 0.35183096E+03
 0.17740000E+02 0.15581856E+03 0.34940585E+03
 0.17750000E+02 0.15628787E+03 0.34700067E+03
 0.17760000E+02 0.15676611E+03 0.34461530E+03
 0.17770000E+02 0.15725329E+03 0.34224963E+03
 0.17780000E+02 0.15774943E+03 0.33990353E+03
 0.17790000E+02 0.15825453E+03 0.33757688E+03
 0.17800000E+02 0.15876861E+03 0.33526958E+03
 0.17810000E+02 0.15929169E+03 0.33298149E+03
 0.17820000E+02 0.15982379E+03 0.33071250E+03
 0.17830000E+02 0.16036491E+03 0.32846249E+03
 0.17840000E+02 0.16091508E+03 0.32623134E+03
 0.17850000E+02 0.16147432E+03 0.32401893E+03
 0.17860000E+02 0.16204265E+03 0.32182516E+03
 0.17870000E+02 0.16262009E+03 0.31964990E+03
 0.17880000E+02 0.16320666E+03 0.31749303E+03
 0.17890000E+02 0.16380239E+03 0.31535444E+03
